stockcode,stockname,date,lagclose,close,marketvalue,region
SET.GI,泰国SET指数,20190405,1644.22,1646.18,0,泰国
SET.GI,泰国SET指数,20190409,1646.18,1657.74,0,泰国
SET.GI,泰国SET指数,20190410,1657.74,1662.13,0,泰国
SET.GI,泰国SET指数,20190411,1662.13,1659.09,0,泰国
SET.GI,泰国SET指数,20190412,1659.09,1660.45,0,泰国
SET.GI,泰国SET指数,20190417,1660.45,1673.2,0,泰国
SET.GI,泰国SET指数,20190418,1673.2,1675,0,泰国
SET.GI,泰国SET指数,20190419,1675,1674.1,0,泰国
SET.GI,泰国SET指数,20190422,1674.1,1673.48,0,泰国
SET.GI,泰国SET指数,20190423,1673.48,1671.31,0,泰国
SET.GI,泰国SET指数,20190424,1671.31,1673.43,0,泰国
SET.GI,泰国SET指数,20190425,1673.43,1673.32,0,泰国
SET.GI,泰国SET指数,20190426,1673.32,1667.15,0,泰国
SET.GI,泰国SET指数,20190429,1667.15,1666.68,0,泰国
SET.GI,泰国SET指数,20190430,1666.68,1673.52,0,泰国
SET.GI,泰国SET指数,20190502,1673.52,1679.17,0,泰国
SET.GI,泰国SET指数,20190503,1679.17,1679.05,0,泰国
SET.GI,泰国SET指数,20190507,1679.05,1669.68,0,泰国
SET.GI,泰国SET指数,20190508,1669.68,1654.01,0,泰国
SET.GI,泰国SET指数,20190509,1654.01,1646.8,0,泰国
SET.GI,泰国SET指数,20190510,1646.8,1648.69,0,泰国
SET.GI,泰国SET指数,20190513,1648.69,1640.13,0,泰国
SET.GI,泰国SET指数,20190514,1640.13,1633.84,0,泰国
SET.GI,泰国SET指数,20190515,1633.84,1621.27,0,泰国
SET.GI,泰国SET指数,20190516,1621.27,1614.75,0,泰国
SET.GI,泰国SET指数,20190517,1614.75,1608.11,0,泰国
SET.GI,泰国SET指数,20190521,1608.11,1610.49,0,泰国
SET.GI,泰国SET指数,20190522,1610.49,1626.91,0,泰国
SET.GI,泰国SET指数,20190523,1626.91,1609.79,0,泰国
SET.GI,泰国SET指数,20190524,1609.79,1614.12,0,泰国
SET.GI,泰国SET指数,20190527,1614.12,1624.84,0,泰国
SET.GI,泰国SET指数,20190528,1624.84,1632.04,0,泰国
SET.GI,泰国SET指数,20190529,1632.04,1619.36,0,泰国
SET.GI,泰国SET指数,20190530,1619.36,1621.57,0,泰国
SET.GI,泰国SET指数,20190531,1621.57,1620.22,0,泰国
SET.GI,泰国SET指数,20190604,1620.22,1637.69,0,泰国
SET.GI,泰国SET指数,20190605,1637.69,1648.46,0,泰国
SET.GI,泰国SET指数,20190606,1648.46,1653.41,0,泰国
SET.GI,泰国SET指数,20190607,1653.41,1653.5,0,泰国
SET.GI,泰国SET指数,20190610,1653.5,1664.73,0,泰国
SET.GI,泰国SET指数,20190611,1664.73,1670.41,0,泰国
SET.GI,泰国SET指数,20190612,1670.41,1671.11,0,泰国
SET.GI,泰国SET指数,20190613,1671.11,1674.14,0,泰国
SET.GI,泰国SET指数,20190614,1674.14,1672.33,0,泰国
SET.GI,泰国SET指数,20190617,1672.33,1667.23,0,泰国
SET.GI,泰国SET指数,20190618,1667.23,1683.6,0,泰国
SET.GI,泰国SET指数,20190619,1683.6,1705.98,0,泰国
SET.GI,泰国SET指数,20190620,1705.98,1717.82,0,泰国
SET.GI,泰国SET指数,20190621,1717.82,1717.14,0,泰国
SET.GI,泰国SET指数,20190624,1717.14,1716,0,泰国
SET.GI,泰国SET指数,20190625,1716,1721.33,0,泰国
SET.GI,泰国SET指数,20190626,1721.33,1722.21,0,泰国
SET.GI,泰国SET指数,20190627,1722.21,1731.64,0,泰国
SET.GI,泰国SET指数,20190628,1731.64,1730.34,0,泰国
SET.GI,泰国SET指数,20190701,1730.34,1740.91,0,泰国
SET.GI,泰国SET指数,20190702,1740.91,1732.23,0,泰国
SET.GI,泰国SET指数,20190703,1732.23,1738.51,0,泰国
SET.GI,泰国SET指数,20190704,1738.51,1724.37,0,泰国
SET.GI,泰国SET指数,20190705,1724.37,1731.23,0,泰国
SET.GI,泰国SET指数,20190708,1731.23,1731.03,0,泰国
SET.GI,泰国SET指数,20190709,1731.03,1721.48,0,泰国
SET.GI,泰国SET指数,20190710,1721.48,1739.43,0,泰国
SET.GI,泰国SET指数,20190711,1739.43,1740.45,0,泰国
SET.GI,泰国SET指数,20190712,1740.45,1731.59,0,泰国
SET.GI,泰国SET指数,20190715,1731.59,1727.98,0,泰国
SET.GI,泰国SET指数,20190717,1727.98,1718.85,0,泰国
SET.GI,泰国SET指数,20190718,1718.85,1723.44,0,泰国
SET.GI,泰国SET指数,20190719,1723.44,1735.1,0,泰国
SET.GI,泰国SET指数,20190722,1735.1,1727.58,0,泰国
SET.GI,泰国SET指数,20190723,1727.58,1724.87,0,泰国
SET.GI,泰国SET指数,20190724,1724.87,1725.44,0,泰国
SET.GI,泰国SET指数,20190725,1725.44,1730.9,0,泰国
SET.GI,泰国SET指数,20190726,1730.9,1717.97,0,泰国
SET.GI,泰国SET指数,20190730,1717.97,1706.49,0,泰国
SET.GI,泰国SET指数,20190731,1706.49,1711.97,0,泰国
SET.GI,泰国SET指数,20190801,1711.97,1699.75,0,泰国
SET.GI,泰国SET指数,20190802,1699.75,1684.71,0,泰国
SET.GI,泰国SET指数,20190805,1684.71,1665.99,0,泰国
SET.GI,泰国SET指数,20190806,1665.99,1671.48,0,泰国
SET.GI,泰国SET指数,20190807,1671.48,1669.44,0,泰国
SET.GI,泰国SET指数,20190808,1669.44,1665.12,0,泰国
SET.GI,泰国SET指数,20190809,1665.12,1650.64,0,泰国
SET.GI,泰国SET指数,20190813,1650.64,1620.23,0,泰国
SET.GI,泰国SET指数,20190814,1620.23,1619.45,0,泰国
SET.GI,泰国SET指数,20190815,1619.45,1604.03,0,泰国
SET.GI,泰国SET指数,20190816,1604.03,1631.4,0,泰国
SET.GI,泰国SET指数,20190819,1631.4,1637.26,0,泰国
SET.GI,泰国SET指数,20190820,1637.26,1625.57,0,泰国
SET.GI,泰国SET指数,20190821,1625.57,1638.24,0,泰国
SET.GI,泰国SET指数,20190822,1638.24,1633.56,0,泰国
SET.GI,泰国SET指数,20190823,1633.56,1646.68,0,泰国
SET.GI,泰国SET指数,20190826,1646.68,1622.73,0,泰国
SET.GI,泰国SET指数,20190827,1622.73,1615.47,0,泰国
SET.GI,泰国SET指数,20190828,1615.47,1616.93,0,泰国
SET.GI,泰国SET指数,20190829,1616.93,1639.14,0,泰国
SET.GI,泰国SET指数,20190830,1639.14,1654.92,0,泰国
SET.GI,泰国SET指数,20190902,1654.92,1654.11,0,泰国
SET.GI,泰国SET指数,20190903,1654.11,1642.25,0,泰国
SET.GI,泰国SET指数,20190904,1642.25,1658.64,0,泰国
SET.GI,泰国SET指数,20190905,1658.64,1669.79,0,泰国
SET.GI,泰国SET指数,20190906,1669.79,1670.06,0,泰国
SET.GI,泰国SET指数,20190909,1670.06,1671.22,0,泰国
SET.GI,泰国SET指数,20190910,1671.22,1665.93,0,泰国
SET.GI,泰国SET指数,20190911,1665.93,1674.03,0,泰国
SET.GI,泰国SET指数,20190912,1674.03,1660.68,0,泰国
SET.GI,泰国SET指数,20190913,1660.68,1661.96,0,泰国
SET.GI,泰国SET指数,20190916,1661.96,1662.93,0,泰国
SET.GI,泰国SET指数,20190917,1662.93,1663.93,0,泰国
SET.GI,泰国SET指数,20190918,1663.93,1654.14,0,泰国
SET.GI,泰国SET指数,20190919,1654.14,1640.66,0,泰国
SET.GI,泰国SET指数,20190920,1640.66,1636.2,0,泰国
SET.GI,泰国SET指数,20190923,1636.2,1622.79,0,泰国
SET.GI,泰国SET指数,20190924,1622.79,1630.5,0,泰国
SET.GI,泰国SET指数,20190925,1630.5,1628.38,0,泰国
SET.GI,泰国SET指数,20190926,1628.38,1636.75,0,泰国
SET.GI,泰国SET指数,20190927,1636.75,1643.76,0,泰国
SET.GI,泰国SET指数,20190930,1643.76,1637.22,0,泰国
SET.GI,泰国SET指数,20191001,1637.22,1624.09,0,泰国
SET.GI,泰国SET指数,20191002,1624.09,1613.64,0,泰国
SET.GI,泰国SET指数,20191003,1613.64,1610.69,0,泰国
SET.GI,泰国SET指数,20191004,1610.69,1605.96,0,泰国
SET.GI,泰国SET指数,20191007,1605.96,1613.71,0,泰国
SET.GI,泰国SET指数,20191008,1613.71,1612.17,0,泰国
SET.GI,泰国SET指数,20191009,1612.17,1616.18,0,泰国
SET.GI,泰国SET指数,20191010,1616.18,1607.5,0,泰国
SET.GI,泰国SET指数,20191011,1607.5,1626,0,泰国
SET.GI,泰国SET指数,20191015,1626,1627.01,0,泰国
SET.GI,泰国SET指数,20191016,1627.01,1634.46,0,泰国
SET.GI,泰国SET指数,20191017,1634.46,1632.8,0,泰国
SET.GI,泰国SET指数,20191018,1632.8,1631.43,0,泰国
SET.GI,泰国SET指数,20191021,1631.43,1620.78,0,泰国
SET.GI,泰国SET指数,20191022,1620.78,1631.46,0,泰国
SET.GI,泰国SET指数,20191024,1631.46,1620.97,0,泰国
SET.GI,泰国SET指数,20191025,1620.97,1593.28,0,泰国
SET.GI,泰国SET指数,20191028,1593.28,1596.48,0,泰国
SET.GI,泰国SET指数,20191029,1596.48,1591.21,0,泰国
SET.GI,泰国SET指数,20191030,1591.21,1601.83,0,泰国
SET.GI,泰国SET指数,20191031,1601.83,1601.49,0,泰国
SET.GI,泰国SET指数,20191101,1601.49,1592.52,0,泰国
SET.GI,泰国SET指数,20191104,1592.52,1622.25,0,泰国
SET.GI,泰国SET指数,20191105,1622.25,1626.87,0,泰国
SET.GI,泰国SET指数,20191106,1626.87,1623.99,0,泰国
SET.GI,泰国SET指数,20191107,1623.99,1640.88,0,泰国
SET.GI,泰国SET指数,20191108,1640.88,1637.85,0,泰国
SET.GI,泰国SET指数,20191111,1637.85,1622.12,0,泰国
SET.GI,泰国SET指数,20191112,1622.12,1626.2,0,泰国
SET.GI,泰国SET指数,20191113,1626.2,1615.14,0,泰国
SET.GI,泰国SET指数,20191114,1615.14,1609.47,0,泰国
SET.GI,泰国SET指数,20191115,1609.47,1602.23,0,泰国
SET.GI,泰国SET指数,20191118,1602.23,1608,0,泰国
SET.GI,泰国SET指数,20191119,1608,1607.25,0,泰国
SET.GI,泰国SET指数,20191120,1607.25,1596.83,0,泰国
SET.GI,泰国SET指数,20191121,1596.83,1591.86,0,泰国
SET.GI,泰国SET指数,20191122,1591.86,1597.72,0,泰国
SET.GI,泰国SET指数,20191125,1597.72,1614.8,0,泰国
SET.GI,泰国SET指数,20191126,1614.8,1609.38,0,泰国
SET.GI,泰国SET指数,20191127,1609.38,1607.27,0,泰国
SET.GI,泰国SET指数,20191128,1607.27,1597.68,0,泰国
SET.GI,泰国SET指数,20191129,1597.68,1590.59,0,泰国
SET.GI,泰国SET指数,20191202,1590.59,1569.53,0,泰国
SET.GI,泰国SET指数,20191203,1569.53,1567.63,0,泰国
SET.GI,泰国SET指数,20191204,1567.63,1565.45,0,泰国
SET.GI,泰国SET指数,20191206,1565.45,1558.99,0,泰国
SET.GI,泰国SET指数,20191209,1558.99,1552.96,0,泰国
SET.GI,泰国SET指数,20191211,1552.96,1551.82,0,泰国
SET.GI,泰国SET指数,20191212,1551.82,1563.85,0,泰国
SET.GI,泰国SET指数,20191213,1563.85,1573.91,0,泰国
SET.GI,泰国SET指数,20191216,1573.91,1549.74,0,泰国
SET.GI,泰国SET指数,20191217,1549.74,1548.65,0,泰国
SET.GI,泰国SET指数,20191218,1548.65,1563.74,0,泰国
SET.GI,泰国SET指数,20191219,1563.74,1573.51,0,泰国
SET.GI,泰国SET指数,20191220,1573.51,1572.92,0,泰国
SET.GI,泰国SET指数,20191223,1572.92,1573.57,0,泰国
SET.GI,泰国SET指数,20191224,1573.57,1568.63,0,泰国
SET.GI,泰国SET指数,20191225,1568.63,1575.26,0,泰国
SET.GI,泰国SET指数,20191226,1575.26,1583.7,0,泰国
SET.GI,泰国SET指数,20191227,1583.7,1579.79,0,泰国
SET.GI,泰国SET指数,20191230,1579.79,1585.41,0,泰国
SET.GI,泰国SET指数,20200102,1585.41,1598.79,0,泰国
SET.GI,泰国SET指数,20200103,1598.79,1581.53,0,泰国
SET.GI,泰国SET指数,20200106,1581.53,1578.79,0,泰国
SET.GI,泰国SET指数,20200107,1578.79,1578.83,0,泰国
SET.GI,泰国SET指数,20200108,1578.83,1559.27,0,泰国
SET.GI,泰国SET指数,20200109,1559.27,1583.52,0,泰国
SET.GI,泰国SET指数,20200110,1583.52,1580.63,0,泰国
SET.GI,泰国SET指数,20200113,1580.63,1587.8,0,泰国
SET.GI,泰国SET指数,20200114,1587.8,1586.9,0,泰国
SET.GI,泰国SET指数,20200115,1586.9,1573.58,0,泰国
SET.GI,泰国SET指数,20200116,1573.58,1595.87,0,泰国
SET.GI,泰国SET指数,20200117,1595.87,1595,0,泰国
SET.GI,泰国SET指数,20200120,1595,1589.11,0,泰国
SET.GI,泰国SET指数,20200121,1589.11,1578.86,0,泰国
SET.GI,泰国SET指数,20200122,1578.86,1574.59,0,泰国
SET.GI,泰国SET指数,20200123,1574.59,1573.32,0,泰国
SET.GI,泰国SET指数,20200124,1573.32,1540.6,0,泰国
SET.GI,泰国SET指数,20200127,1540.6,1521.7,0,泰国
SET.GI,泰国SET指数,20200128,1521.7,1526,0,泰国
SET.GI,泰国SET指数,20200129,1526,1517.15,0,泰国
SET.GI,泰国SET指数,20200130,1517.15,1528.75,0,泰国
SET.GI,泰国SET指数,20200131,1528.75,1514.14,0,泰国
SET.GI,泰国SET指数,20200203,1514.14,1505.93,0,泰国
SET.GI,泰国SET指数,20200204,1505.93,1519.38,0,泰国
SET.GI,泰国SET指数,20200205,1519.38,1538.86,0,泰国
SET.GI,泰国SET指数,20200206,1538.86,1535.79,0,泰国
SET.GI,泰国SET指数,20200207,1535.79,1537.66,0,泰国
SET.GI,泰国SET指数,20200211,1537.66,1523.93,0,泰国
SET.GI,泰国SET指数,20200212,1523.93,1539.63,0,泰国
SET.GI,泰国SET指数,20200213,1539.63,1532.77,0,泰国
SET.GI,泰国SET指数,20200214,1532.77,1530.19,0,泰国
SET.GI,泰国SET指数,20200217,1530.19,1519.02,0,泰国
SET.GI,泰国SET指数,20200218,1519.02,1520.61,0,泰国
SET.GI,泰国SET指数,20200219,1520.61,1505.54,0,泰国
SET.GI,泰国SET指数,20200220,1505.54,1483.56,0,泰国
SET.GI,泰国SET指数,20200221,1483.56,1495.09,0,泰国
SET.GI,泰国SET指数,20200224,1495.09,1442.31,0,泰国
SET.GI,泰国SET指数,20200225,1442.31,1439.1,0,泰国
SET.GI,泰国SET指数,20200226,1439.1,1372.41,0,泰国
SET.GI,泰国SET指数,20200227,1372.41,1395.08,0,泰国
SET.GI,泰国SET指数,20200228,1395.08,1357.29,0,泰国
SET.GI,泰国SET指数,20200302,1357.29,1335.72,0,泰国
SET.GI,泰国SET指数,20200303,1335.72,1378.61,0,泰国
SET.GI,泰国SET指数,20200304,1378.61,1395.41,0,泰国
SET.GI,泰国SET指数,20200305,1395.41,1366.24,0,泰国
SET.GI,泰国SET指数,20200306,1366.24,1364.57,0,泰国
SET.GI,泰国SET指数,20200309,1364.57,1267.41,0,泰国
SET.GI,泰国SET指数,20200310,1267.41,1271.25,0,泰国
SET.GI,泰国SET指数,20200311,1271.25,1186.13,0,泰国
SET.GI,泰国SET指数,20200312,1186.13,1114.91,0,泰国
SET.GI,泰国SET指数,20200313,1114.91,1128.91,0,泰国
SET.GI,泰国SET指数,20200316,1128.91,1046.08,0,泰国
SET.GI,泰国SET指数,20200317,1046.08,1035.17,0,泰国
SET.GI,泰国SET指数,20200318,1035.17,1048.15,0,泰国
SET.GI,泰国SET指数,20200319,1048.15,1044.19,0,泰国
SET.GI,泰国SET指数,20200320,1044.19,1127.24,0,泰国
SET.GI,泰国SET指数,20200323,1127.24,1024.46,0,泰国
SET.GI,泰国SET指数,20200324,1024.46,1033.84,0,泰国
SET.GI,泰国SET指数,20200325,1033.84,1080.03,0,泰国
SET.GI,泰国SET指数,20200326,1080.03,1091.96,0,泰国
SET.GI,泰国SET指数,20200327,1091.96,1099.76,0,泰国
SET.GI,泰国SET指数,20200330,1099.76,1087.82,0,泰国
SET.GI,泰国SET指数,20200331,1087.82,1125.86,0,泰国
SET.GI,泰国SET指数,20200401,1125.86,1105.51,0,泰国
STI.GI,新加坡海峡,20190102,3068.76,3038.89,0,新加坡
STI.GI,新加坡海峡,20190103,3038.89,3012.88,0,新加坡
STI.GI,新加坡海峡,20190104,3012.88,3059.23,0,新加坡
STI.GI,新加坡海峡,20190107,3059.23,3102.8,0,新加坡
STI.GI,新加坡海峡,20190108,3102.8,3122.94,0,新加坡
STI.GI,新加坡海峡,20190109,3122.94,3158.07,0,新加坡
STI.GI,新加坡海峡,20190110,3158.07,3183.51,0,新加坡
STI.GI,新加坡海峡,20190111,3183.51,3198.65,0,新加坡
STI.GI,新加坡海峡,20190114,3198.65,3173.46,0,新加坡
STI.GI,新加坡海峡,20190115,3173.46,3212.3,0,新加坡
STI.GI,新加坡海峡,20190116,3212.3,3229.11,0,新加坡
STI.GI,新加坡海峡,20190117,3229.11,3214.44,0,新加坡
STI.GI,新加坡海峡,20190118,3214.44,3224.34,0,新加坡
STI.GI,新加坡海峡,20190121,3224.34,3220.56,0,新加坡
STI.GI,新加坡海峡,20190122,3220.56,3192.71,0,新加坡
STI.GI,新加坡海峡,20190123,3192.71,3171.11,0,新加坡
STI.GI,新加坡海峡,20190124,3171.11,3190.73,0,新加坡
STI.GI,新加坡海峡,20190125,3190.73,3202.25,0,新加坡
STI.GI,新加坡海峡,20190128,3202.25,3199.5,0,新加坡
STI.GI,新加坡海峡,20190129,3199.5,3187.69,0,新加坡
STI.GI,新加坡海峡,20190130,3187.69,3174.38,0,新加坡
STI.GI,新加坡海峡,20190131,3174.38,3190.17,0,新加坡
STI.GI,新加坡海峡,20190201,3190.17,3188.68,0,新加坡
STI.GI,新加坡海峡,20190204,3188.68,3184.56,0,新加坡
STI.GI,新加坡海峡,20190207,3184.56,3200.64,0,新加坡
STI.GI,新加坡海峡,20190208,3200.64,3202.04,0,新加坡
STI.GI,新加坡海峡,20190211,3202.04,3206.27,0,新加坡
STI.GI,新加坡海峡,20190212,3206.27,3201.15,0,新加坡
STI.GI,新加坡海峡,20190213,3201.15,3244.77,0,新加坡
STI.GI,新加坡海峡,20190214,3244.77,3253.16,0,新加坡
STI.GI,新加坡海峡,20190215,3253.16,3239.74,0,新加坡
STI.GI,新加坡海峡,20190218,3239.74,3265.97,0,新加坡
STI.GI,新加坡海峡,20190219,3265.97,3259.8,0,新加坡
STI.GI,新加坡海峡,20190220,3259.8,3278.38,0,新加坡
STI.GI,新加坡海峡,20190221,3278.38,3277.91,0,新加坡
STI.GI,新加坡海峡,20190222,3277.91,3269.9,0,新加坡
STI.GI,新加坡海峡,20190225,3269.9,3272.35,0,新加坡
STI.GI,新加坡海峡,20190226,3272.35,3261.66,0,新加坡
STI.GI,新加坡海峡,20190227,3261.66,3250.02,0,新加坡
STI.GI,新加坡海峡,20190228,3250.02,3212.69,0,新加坡
STI.GI,新加坡海峡,20190301,3212.69,3220.4,0,新加坡
STI.GI,新加坡海峡,20190304,3220.4,3251.08,0,新加坡
STI.GI,新加坡海峡,20190305,3251.08,3234.07,0,新加坡
STI.GI,新加坡海峡,20190306,3234.07,3222.84,0,新加坡
STI.GI,新加坡海峡,20190307,3222.84,3229.48,0,新加坡
STI.GI,新加坡海峡,20190308,3229.48,3195.87,0,新加坡
STI.GI,新加坡海峡,20190311,3195.87,3191.42,0,新加坡
STI.GI,新加坡海峡,20190312,3191.42,3212.25,0,新加坡
STI.GI,新加坡海峡,20190313,3212.25,3195.59,0,新加坡
STI.GI,新加坡海峡,20190314,3195.59,3197.92,0,新加坡
STI.GI,新加坡海峡,20190315,3197.92,3200.18,0,新加坡
STI.GI,新加坡海峡,20190318,3200.18,3212.96,0,新加坡
STI.GI,新加坡海峡,20190319,3212.96,3220.92,0,新加坡
STI.GI,新加坡海峡,20190320,3220.92,3207.66,0,新加坡
STI.GI,新加坡海峡,20190321,3207.66,3213.65,0,新加坡
STI.GI,新加坡海峡,20190322,3213.65,3212.1,0,新加坡
STI.GI,新加坡海峡,20190325,3212.1,3182.92,0,新加坡
STI.GI,新加坡海峡,20190326,3182.92,3200.28,0,新加坡
STI.GI,新加坡海峡,20190327,3200.28,3198.39,0,新加坡
STI.GI,新加坡海峡,20190328,3198.39,3203.58,0,新加坡
STI.GI,新加坡海峡,20190329,3203.58,3212.88,0,新加坡
STI.GI,新加坡海峡,20190401,3212.88,3250.51,0,新加坡
STI.GI,新加坡海峡,20190402,3250.51,3279.78,0,新加坡
STI.GI,新加坡海峡,20190403,3279.78,3311.27,0,新加坡
STI.GI,新加坡海峡,20190404,3311.27,3316.21,0,新加坡
STI.GI,新加坡海峡,20190405,3316.21,3322.64,0,新加坡
STI.GI,新加坡海峡,20190408,3322.64,3315.42,0,新加坡
STI.GI,新加坡海峡,20190409,3315.42,3325.6,0,新加坡
STI.GI,新加坡海峡,20190410,3325.6,3327.65,0,新加坡
STI.GI,新加坡海峡,20190411,3327.65,3330.82,0,新加坡
STI.GI,新加坡海峡,20190412,3330.82,3331.98,0,新加坡
STI.GI,新加坡海峡,20190415,3331.98,3325.86,0,新加坡
STI.GI,新加坡海峡,20190416,3325.86,3332.04,0,新加坡
STI.GI,新加坡海峡,20190417,3332.04,3348.64,0,新加坡
STI.GI,新加坡海峡,20190418,3348.64,3347.58,0,新加坡
STI.GI,新加坡海峡,20190422,3347.58,3357.7,0,新加坡
STI.GI,新加坡海峡,20190423,3357.7,3353.47,0,新加坡
STI.GI,新加坡海峡,20190424,3353.47,3362.43,0,新加坡
STI.GI,新加坡海峡,20190425,3362.43,3350.28,0,新加坡
STI.GI,新加坡海峡,20190426,3350.28,3356.95,0,新加坡
STI.GI,新加坡海峡,20190429,3356.95,3407.02,0,新加坡
STI.GI,新加坡海峡,20190430,3407.02,3400.2,0,新加坡
STI.GI,新加坡海峡,20190502,3400.2,3393.33,0,新加坡
STI.GI,新加坡海峡,20190503,3393.33,3392.29,0,新加坡
STI.GI,新加坡海峡,20190506,3392.29,3290.62,0,新加坡
STI.GI,新加坡海峡,20190507,3290.62,3312.52,0,新加坡
STI.GI,新加坡海峡,20190508,3312.52,3283.84,0,新加坡
STI.GI,新加坡海峡,20190509,3283.84,3269.7,0,新加坡
STI.GI,新加坡海峡,20190510,3269.7,3273.5,0,新加坡
STI.GI,新加坡海峡,20190513,3273.5,3234.28,0,新加坡
STI.GI,新加坡海峡,20190514,3234.28,3223.71,0,新加坡
STI.GI,新加坡海峡,20190515,3223.71,3218.77,0,新加坡
STI.GI,新加坡海峡,20190516,3218.77,3230.26,0,新加坡
STI.GI,新加坡海峡,20190517,3230.26,3205.46,0,新加坡
STI.GI,新加坡海峡,20190521,3205.46,3183.26,0,新加坡
STI.GI,新加坡海峡,20190522,3183.26,3183.14,0,新加坡
STI.GI,新加坡海峡,20190523,3183.14,3160.72,0,新加坡
STI.GI,新加坡海峡,20190524,3160.72,3169.89,0,新加坡
STI.GI,新加坡海峡,20190527,3169.89,3170.77,0,新加坡
STI.GI,新加坡海峡,20190528,3170.77,3165.32,0,新加坡
STI.GI,新加坡海峡,20190529,3165.32,3163.28,0,新加坡
STI.GI,新加坡海峡,20190530,3163.28,3143,0,新加坡
STI.GI,新加坡海峡,20190531,3143,3117.76,0,新加坡
STI.GI,新加坡海峡,20190603,3117.76,3123.46,0,新加坡
STI.GI,新加坡海峡,20190604,3123.46,3142.37,0,新加坡
STI.GI,新加坡海峡,20190606,3142.37,3146.18,0,新加坡
STI.GI,新加坡海峡,20190607,3146.18,3166.29,0,新加坡
STI.GI,新加坡海峡,20190610,3166.29,3188.11,0,新加坡
STI.GI,新加坡海峡,20190611,3188.11,3209.58,0,新加坡
STI.GI,新加坡海峡,20190612,3209.58,3207.74,0,新加坡
STI.GI,新加坡海峡,20190613,3207.74,3220.66,0,新加坡
STI.GI,新加坡海峡,20190614,3220.66,3222.63,0,新加坡
STI.GI,新加坡海峡,20190617,3222.63,3207.99,0,新加坡
STI.GI,新加坡海峡,20190618,3207.99,3238.73,0,新加坡
STI.GI,新加坡海峡,20190619,3238.73,3288.17,0,新加坡
STI.GI,新加坡海峡,20190620,3288.17,3314.51,0,新加坡
STI.GI,新加坡海峡,20190621,3314.51,3321.4,0,新加坡
STI.GI,新加坡海峡,20190624,3321.4,3311.53,0,新加坡
STI.GI,新加坡海峡,20190625,3311.53,3304.27,0,新加坡
STI.GI,新加坡海峡,20190626,3304.27,3301.25,0,新加坡
STI.GI,新加坡海峡,20190627,3301.25,3328.6,0,新加坡
STI.GI,新加坡海峡,20190628,3328.6,3321.61,0,新加坡
STI.GI,新加坡海峡,20190701,3321.61,3372.26,0,新加坡
STI.GI,新加坡海峡,20190702,3372.26,3370.8,0,新加坡
STI.GI,新加坡海峡,20190703,3370.8,3367.8,0,新加坡
STI.GI,新加坡海峡,20190704,3367.8,3372.25,0,新加坡
STI.GI,新加坡海峡,20190705,3372.25,3366.81,0,新加坡
STI.GI,新加坡海峡,20190708,3366.81,3334.23,0,新加坡
STI.GI,新加坡海峡,20190709,3334.23,3329.46,0,新加坡
STI.GI,新加坡海峡,20190710,3329.46,3340.42,0,新加坡
STI.GI,新加坡海峡,20190711,3340.42,3350.45,0,新加坡
STI.GI,新加坡海峡,20190712,3350.45,3357.34,0,新加坡
STI.GI,新加坡海峡,20190715,3357.34,3347.95,0,新加坡
STI.GI,新加坡海峡,20190716,3347.95,3360.03,0,新加坡
STI.GI,新加坡海峡,20190717,3360.03,3364.87,0,新加坡
STI.GI,新加坡海峡,20190718,3364.87,3361.05,0,新加坡
STI.GI,新加坡海峡,20190719,3361.05,3377.96,0,新加坡
STI.GI,新加坡海峡,20190722,3377.96,3357.22,0,新加坡
STI.GI,新加坡海峡,20190723,3357.22,3373.13,0,新加坡
STI.GI,新加坡海峡,20190724,3373.13,3368.44,0,新加坡
STI.GI,新加坡海峡,20190725,3368.44,3381.26,0,新加坡
STI.GI,新加坡海峡,20190726,3381.26,3363.76,0,新加坡
STI.GI,新加坡海峡,20190729,3363.76,3346.39,0,新加坡
STI.GI,新加坡海峡,20190730,3346.39,3350.54,0,新加坡
STI.GI,新加坡海峡,20190731,3350.54,3300.75,0,新加坡
STI.GI,新加坡海峡,20190801,3300.75,3291.75,0,新加坡
STI.GI,新加坡海峡,20190802,3291.75,3261.11,0,新加坡
STI.GI,新加坡海峡,20190805,3261.11,3194.51,0,新加坡
STI.GI,新加坡海峡,20190806,3194.51,3170.47,0,新加坡
STI.GI,新加坡海峡,20190807,3170.47,3184.69,0,新加坡
STI.GI,新加坡海峡,20190808,3184.69,3168.94,0,新加坡
STI.GI,新加坡海峡,20190812,3168.94,3168.94,0,新加坡
STI.GI,新加坡海峡,20190813,3168.94,3146.73,0,新加坡
STI.GI,新加坡海峡,20190814,3146.73,3147.6,0,新加坡
STI.GI,新加坡海峡,20190815,3147.6,3126.09,0,新加坡
STI.GI,新加坡海峡,20190816,3126.09,3115.03,0,新加坡
STI.GI,新加坡海峡,20190819,3115.03,3128.45,0,新加坡
STI.GI,新加坡海峡,20190820,3128.45,3135.95,0,新加坡
STI.GI,新加坡海峡,20190821,3135.95,3122.57,0,新加坡
STI.GI,新加坡海峡,20190822,3122.57,3127.74,0,新加坡
STI.GI,新加坡海峡,20190823,3127.74,3110.35,0,新加坡
STI.GI,新加坡海峡,20190826,3110.35,3065.33,0,新加坡
STI.GI,新加坡海峡,20190827,3065.33,3067.52,0,新加坡
STI.GI,新加坡海峡,20190828,3067.52,3056.47,0,新加坡
